beds.slots,world_id,hours,Beds in use,Patients waiting,Patients treated,Patients died
200,21,249.0,7.0,0.0,1141.0,0.0
200,21,250.0,6.0,0.0,1142.0,0.0
200,21,251.0,5.0,0.0,1143.0,0.0
200,21,252.0,5.0,0.0,1144.0,0.0
200,21,253.0,3.0,0.0,1144.0,0.0
200,21,254.0,3.0,0.0,1146.0,0.0
200,21,255.0,3.0,0.0,1146.0,0.0
200,21,256.0,3.0,0.0,1146.0,0.0
200,21,257.0,3.0,0.0,1146.0,0.0
200,21,258.0,3.0,0.0,1146.0,0.0
200,21,259.0,2.0,0.0,1146.0,0.0
200,21,260.0,2.0,0.0,1147.0,0.0
200,21,261.0,1.0,0.0,1147.0,0.0
200,21,262.0,1.0,0.0,1148.0,0.0
200,21,263.0,1.0,0.0,1148.0,0.0
200,21,264.0,1.0,0.0,1148.0,0.0
200,21,265.0,1.0,0.0,1148.0,0.0
200,21,266.0,0.0,0.0,1148.0,0.0
200,21,267.0,0.0,0.0,1149.0,0.0
200,22,0.0,8.0,0.0,0.0,0.0
200,22,1.0,14.0,0.0,0.0,0.0
200,22,2.0,20.0,0.0,0.0,0.0
200,22,3.0,30.0,0.0,0.0,0.0
200,22,4.0,33.0,0.0,0.0,0.0
200,22,5.0,37.0,0.0,0.0,0.0
200,22,6.0,44.0,0.0,0.0,0.0
200,22,7.0,48.0,0.0,0.0,0.0
200,22,8.0,51.0,0.0,0.0,0.0
200,22,9.0,57.0,0.0,0.0,0.0
200,22,10.0,62.0,0.0,0.0,0.0
200,22,11.0,68.0,0.0,0.0,0.0
200,22,12.0,71.0,0.0,0.0,0.0
200,22,13.0,75.0,0.0,0.0,0.0
200,22,14.0,80.0,0.0,0.0,0.0
200,22,15.0,92.0,0.0,0.0,0.0
200,22,16.0,96.0,0.0,0.0,0.0
200,22,17.0,99.0,0.0,0.0,0.0
200,22,18.0,102.0,0.0,1.0,0.0
200,22,19.0,111.0,0.0,1.0,0.0
200,22,20.0,117.0,0.0,2.0,0.0
200,22,21.0,120.0,0.0,2.0,0.0
200,22,22.0,123.0,0.0,3.0,0.0
200,22,23.0,129.0,0.0,4.0,0.0
200,22,24.0,134.0,0.0,6.0,0.0
200,22,25.0,135.0,0.0,8.0,0.0
200,22,26.0,138.0,0.0,11.0,0.0
200,22,27.0,141.0,0.0,13.0,0.0
200,22,28.0,140.0,0.0,15.0,0.0
200,22,29.0,151.0,0.0,20.0,0.0
200,22,30.0,155.0,0.0,21.0,0.0
200,22,31.0,155.0,0.0,23.0,0.0
200,22,32.0,162.0,0.0,27.0,0.0
200,22,33.0,164.0,0.0,29.0,0.0
200,22,34.0,165.0,0.0,33.0,0.0
200,22,35.0,168.0,0.0,37.0,0.0
200,22,36.0,167.0,0.0,42.0,0.0
200,22,37.0,169.0,0.0,46.0,0.0
200,22,38.0,171.0,0.0,51.0,0.0
200,22,39.0,170.0,0.0,54.0,0.0
200,22,40.0,168.0,0.0,59.0,0.0
200,22,41.0,160.0,0.0,66.0,0.0
200,22,42.0,162.0,0.0,75.0,0.0
200,22,43.0,166.0,0.0,78.0,0.0
200,22,44.0,166.0,0.0,81.0,0.0
200,22,45.0,169.0,0.0,86.0,0.0
200,22,46.0,170.0,0.0,90.0,0.0
200,22,47.0,175.0,0.0,95.0,0.0
200,22,48.0,176.0,0.0,101.0,0.0
200,22,49.0,169.0,0.0,104.0,0.0
200,22,50.0,171.0,0.0,114.0,0.0
200,22,51.0,166.0,0.0,118.0,0.0
200,22,52.0,162.0,0.0,126.0,0.0
200,22,53.0,166.0,0.0,132.0,0.0
200,22,54.0,164.0,0.0,135.0,0.0
200,22,55.0,164.0,0.0,143.0,0.0
200,22,56.0,160.0,0.0,147.0,0.0
200,22,57.0,158.0,0.0,154.0,0.0
200,22,58.0,160.0,0.0,158.0,0.0
200,22,59.0,160.0,0.0,161.0,0.0
200,22,60.0,152.0,0.0,166.0,0.0
200,22,61.0,151.0,0.0,178.0,0.0
200,22,62.0,148.0,0.0,184.0,0.0
200,22,63.0,148.0,0.0,188.0,0.0
200,22,64.0,152.0,0.0,193.0,0.0
200,22,65.0,151.0,0.0,197.0,0.0
200,22,66.0,152.0,0.0,202.0,0.0
200,22,67.0,150.0,0.0,208.0,0.0
200,22,68.0,149.0,0.0,212.0,0.0
200,22,69.0,151.0,0.0,220.0,0.0
200,22,70.0,149.0,0.0,225.0,0.0
200,22,71.0,158.0,0.0,231.0,0.0
200,22,72.0,159.0,0.0,236.0,0.0
200,22,73.0,157.0,0.0,243.0,0.0
200,22,74.0,160.0,0.0,249.0,0.0
200,22,75.0,159.0,0.0,252.0,0.0
200,22,76.0,158.0,0.0,260.0,0.0
200,22,77.0,161.0,0.0,268.0,0.0
200,22,78.0,163.0,0.0,273.0,0.0
200,22,79.0,166.0,0.0,278.0,0.0
200,22,80.0,171.0,0.0,282.0,0.0
200,22,81.0,173.0,0.0,285.0,0.0
200,22,82.0,174.0,0.0,289.0,0.0
200,22,83.0,175.0,0.0,295.0,0.0
200,22,84.0,180.0,0.0,300.0,0.0
200,22,85.0,179.0,0.0,304.0,0.0
200,22,86.0,180.0,0.0,310.0,0.0
200,22,87.0,178.0,0.0,314.0,0.0
200,22,88.0,177.0,0.0,319.0,0.0
200,22,89.0,177.0,0.0,325.0,0.0
200,22,90.0,179.0,0.0,330.0,0.0
200,22,91.0,179.0,0.0,338.0,0.0
200,22,92.0,181.0,0.0,343.0,0.0
200,22,93.0,178.0,0.0,346.0,0.0
200,22,94.0,182.0,0.0,354.0,0.0
200,22,95.0,182.0,0.0,356.0,0.0
200,22,96.0,178.0,0.0,362.0,0.0
200,22,97.0,181.0,0.0,368.0,0.0
200,22,98.0,178.0,0.0,371.0,0.0
200,22,99.0,178.0,0.0,376.0,0.0
200,22,100.0,180.0,0.0,384.0,0.0
200,22,101.0,177.0,0.0,389.0,0.0
200,22,102.0,176.0,0.0,396.0,0.0
200,22,103.0,172.0,0.0,401.0,0.0
200,22,104.0,169.0,0.0,409.0,0.0
200,22,105.0,164.0,0.0,414.0,0.0
200,22,106.0,165.0,0.0,422.0,0.0
200,22,107.0,163.0,0.0,426.0,0.0
200,22,108.0,162.0,0.0,433.0,0.0
200,22,109.0,158.0,0.0,438.0,0.0
200,22,110.0,159.0,0.0,447.0,0.0
200,22,111.0,159.0,0.0,450.0,0.0
200,22,112.0,153.0,0.0,453.0,0.0
200,22,113.0,155.0,0.0,462.0,0.0
200,22,114.0,155.0,0.0,468.0,0.0
200,22,115.0,154.0,0.0,471.0,0.0
200,22,116.0,154.0,0.0,475.0,0.0
200,22,117.0,155.0,0.0,479.0,0.0
200,22,118.0,154.0,0.0,487.0,0.0
200,22,119.0,156.0,0.0,493.0,0.0
200,22,120.0,159.0,0.0,496.0,0.0
200,22,121.0,158.0,0.0,500.0,0.0
200,22,122.0,158.0,0.0,503.0,0.0
200,22,123.0,159.0,0.0,509.0,0.0
200,22,124.0,159.0,0.0,515.0,0.0
200,22,125.0,162.0,0.0,519.0,0.0
200,22,126.0,167.0,0.0,521.0,0.0
200,22,127.0,164.0,0.0,526.0,0.0
200,22,128.0,167.0,0.0,530.0,0.0
200,22,129.0,169.0,0.0,533.0,0.0
200,22,130.0,172.0,0.0,538.0,0.0
200,22,131.0,174.0,0.0,544.0,0.0
200,22,132.0,173.0,0.0,548.0,0.0
200,22,133.0,174.0,0.0,554.0,0.0
200,22,134.0,176.0,0.0,560.0,0.0
200,22,135.0,174.0,0.0,564.0,0.0
200,22,136.0,179.0,0.0,572.0,0.0
200,22,137.0,178.0,0.0,578.0,0.0
200,22,138.0,175.0,0.0,584.0,0.0
200,22,139.0,175.0,0.0,593.0,0.0
200,22,140.0,176.0,0.0,598.0,0.0
200,22,141.0,174.0,0.0,601.0,0.0
200,22,142.0,175.0,0.0,610.0,0.0
200,22,143.0,172.0,0.0,616.0,0.0
200,22,144.0,176.0,0.0,623.0,0.0
200,22,145.0,179.0,0.0,627.0,0.0
200,22,146.0,179.0,0.0,632.0,0.0
200,22,147.0,178.0,0.0,638.0,0.0
200,22,148.0,183.0,0.0,642.0,0.0
200,22,149.0,183.0,0.0,646.0,0.0
200,22,150.0,182.0,0.0,652.0,0.0
200,22,151.0,180.0,0.0,656.0,0.0
200,22,152.0,179.0,0.0,661.0,0.0
200,22,153.0,180.0,0.0,667.0,0.0
200,22,154.0,177.0,0.0,673.0,0.0
200,22,155.0,171.0,0.0,678.0,0.0
200,22,156.0,172.0,0.0,690.0,0.0
200,22,157.0,169.0,0.0,694.0,0.0
200,22,158.0,171.0,0.0,704.0,0.0
200,22,159.0,171.0,0.0,708.0,0.0
200,22,160.0,170.0,0.0,714.0,0.0
200,22,161.0,168.0,0.0,720.0,0.0
200,22,162.0,167.0,0.0,725.0,0.0
200,22,163.0,161.0,0.0,732.0,0.0
200,22,164.0,160.0,0.0,739.0,0.0
200,22,165.0,163.0,0.0,744.0,0.0
200,22,166.0,160.0,0.0,749.0,0.0
200,22,167.0,161.0,0.0,754.0,0.0
200,22,168.0,162.0,0.0,760.0,0.0
200,22,169.0,163.0,0.0,765.0,0.0
200,22,170.0,161.0,0.0,768.0,0.0
200,22,171.0,159.0,0.0,775.0,0.0
200,22,172.0,158.0,0.0,783.0,0.0
200,22,173.0,161.0,0.0,788.0,0.0
200,22,174.0,166.0,0.0,792.0,0.0
200,22,175.0,166.0,0.0,795.0,0.0
200,22,176.0,166.0,0.0,801.0,0.0
200,22,177.0,165.0,0.0,806.0,0.0
200,22,178.0,167.0,0.0,813.0,0.0
200,22,179.0,171.0,0.0,816.0,0.0
200,22,180.0,168.0,0.0,819.0,0.0
200,22,181.0,168.0,0.0,825.0,0.0
200,22,182.0,170.0,0.0,830.0,0.0
200,22,183.0,173.0,0.0,832.0,0.0
200,22,184.0,173.0,0.0,838.0,0.0
200,22,185.0,175.0,0.0,841.0,0.0
200,22,186.0,174.0,0.0,843.0,0.0
200,22,187.0,174.0,0.0,850.0,0.0
200,22,188.0,170.0,0.0,856.0,0.0
200,22,189.0,175.0,0.0,867.0,0.0
200,22,190.0,179.0,0.0,870.0,0.0
200,22,191.0,185.0,0.0,875.0,0.0
200,22,192.0,185.0,0.0,879.0,0.0
200,22,193.0,187.0,0.0,884.0,0.0
200,22,194.0,187.0,0.0,888.0,0.0
200,22,195.0,184.0,0.0,893.0,0.0
200,22,196.0,182.0,0.0,900.0,0.0
200,22,197.0,184.0,0.0,907.0,0.0
200,22,198.0,179.0,0.0,910.0,0.0
200,22,199.0,177.0,0.0,916.0,0.0
200,22,200.0,179.0,0.0,923.0,0.0
200,22,201.0,175.0,0.0,927.0,0.0
200,22,202.0,166.0,0.0,931.0,0.0
200,22,203.0,159.0,0.0,940.0,0.0
200,22,204.0,149.0,0.0,947.0,0.0
200,22,205.0,144.0,0.0,957.0,0.0
200,22,206.0,139.0,0.0,962.0,0.0
200,22,207.0,135.0,0.0,967.0,0.0
200,22,208.0,127.0,0.0,971.0,0.0
200,22,209.0,120.0,0.0,979.0,0.0
200,22,210.0,113.0,0.0,986.0,0.0
200,22,211.0,107.0,0.0,993.0,0.0
200,22,212.0,102.0,0.0,999.0,0.0
200,22,213.0,96.0,0.0,1004.0,0.0
200,22,214.0,91.0,0.0,1010.0,0.0
200,22,215.0,82.0,0.0,1015.0,0.0
200,22,216.0,75.0,0.0,1024.0,0.0
200,22,217.0,71.0,0.0,1031.0,0.0
200,22,218.0,66.0,0.0,1035.0,0.0
200,22,219.0,63.0,0.0,1040.0,0.0
200,22,220.0,59.0,0.0,1043.0,0.0
200,22,221.0,55.0,0.0,1047.0,0.0
200,22,222.0,53.0,0.0,1051.0,0.0
200,22,223.0,50.0,0.0,1053.0,0.0
200,22,224.0,47.0,0.0,1056.0,0.0
200,22,225.0,44.0,0.0,1059.0,0.0
200,22,226.0,41.0,0.0,1062.0,0.0
200,22,227.0,37.0,0.0,1065.0,0.0
200,22,228.0,36.0,0.0,1069.0,0.0
200,22,229.0,34.0,0.0,1070.0,0.0
200,22,230.0,32.0,0.0,1072.0,0.0
200,22,231.0,31.0,0.0,1074.0,0.0
200,22,232.0,29.0,0.0,1075.0,0.0
200,22,233.0,26.0,0.0,1077.0,0.0
200,22,234.0,24.0,0.0,1080.0,0.0
200,22,235.0,24.0,0.0,1082.0,0.0
200,22,236.0,21.0,0.0,1082.0,0.0
200,22,237.0,19.0,0.0,1085.0,0.0
200,22,238.0,17.0,0.0,1087.0,0.0
200,22,239.0,16.0,0.0,1089.0,0.0
200,22,240.0,14.0,0.0,1090.0,0.0
200,22,241.0,14.0,0.0,1092.0,0.0
200,22,242.0,13.0,0.0,1092.0,0.0
200,22,243.0,9.0,0.0,1093.0,0.0
200,22,244.0,9.0,0.0,1097.0,0.0
200,22,245.0,9.0,0.0,1097.0,0.0
200,22,246.0,8.0,0.0,1097.0,0.0
200,22,247.0,7.0,0.0,1098.0,0.0
200,22,248.0,6.0,0.0,1099.0,0.0
200,22,249.0,6.0,0.0,1100.0,0.0
200,22,250.0,5.0,0.0,1100.0,0.0
200,22,251.0,5.0,0.0,1101.0,0.0
200,22,252.0,5.0,0.0,1101.0,0.0
200,22,253.0,5.0,0.0,1101.0,0.0
200,22,254.0,5.0,0.0,1101.0,0.0
200,22,255.0,5.0,0.0,1101.0,0.0
200,22,256.0,5.0,0.0,1101.0,0.0
200,22,257.0,5.0,0.0,1101.0,0.0
200,22,258.0,5.0,0.0,1101.0,0.0
200,22,259.0,4.0,0.0,1101.0,0.0
200,22,260.0,4.0,0.0,1102.0,0.0
200,22,261.0,4.0,0.0,1102.0,0.0
200,22,262.0,4.0,0.0,1102.0,0.0
200,22,263.0,4.0,0.0,1102.0,0.0
200,22,264.0,3.0,0.0,1102.0,0.0
200,22,265.0,3.0,0.0,1103.0,0.0
200,22,266.0,1.0,0.0,1103.0,0.0
200,22,267.0,1.0,0.0,1105.0,0.0
200,22,268.0,0.0,0.0,1105.0,0.0
200,22,269.0,0.0,0.0,1106.0,0.0
200,23,0.0,2.0,0.0,0.0,0.0
200,23,1.0,6.0,0.0,0.0,0.0
200,23,2.0,10.0,0.0,0.0,0.0
200,23,3.0,15.0,0.0,0.0,0.0
200,23,4.0,19.0,0.0,0.0,0.0
200,23,5.0,25.0,0.0,0.0,0.0
200,23,6.0,28.0,0.0,0.0,0.0
200,23,7.0,35.0,0.0,0.0,0.0
200,23,8.0,40.0,0.0,0.0,0.0
200,23,9.0,42.0,0.0,0.0,0.0
200,23,10.0,45.0,0.0,0.0,0.0
200,23,11.0,57.0,0.0,0.0,0.0
200,23,12.0,62.0,0.0,0.0,0.0
200,23,13.0,67.0,0.0,0.0,0.0
200,23,14.0,75.0,0.0,0.0,0.0
200,23,15.0,80.0,0.0,0.0,0.0
200,23,16.0,83.0,0.0,0.0,0.0
200,23,17.0,89.0,0.0,0.0,0.0
200,23,18.0,94.0,0.0,0.0,0.0
200,23,19.0,100.0,0.0,0.0,0.0
200,23,20.0,107.0,0.0,0.0,0.0
200,23,21.0,112.0,0.0,0.0,0.0
200,23,22.0,117.0,0.0,1.0,0.0
200,23,23.0,120.0,0.0,2.0,0.0
200,23,24.0,124.0,0.0,2.0,0.0
200,23,25.0,125.0,0.0,3.0,0.0
200,23,26.0,124.0,0.0,7.0,0.0
200,23,27.0,128.0,0.0,10.0,0.0
200,23,28.0,133.0,0.0,12.0,0.0
200,23,29.0,132.0,0.0,15.0,0.0
200,23,30.0,134.0,0.0,20.0,0.0
200,23,31.0,135.0,0.0,23.0,0.0
200,23,32.0,136.0,0.0,27.0,0.0
200,23,33.0,141.0,0.0,30.0,0.0
200,23,34.0,143.0,0.0,33.0,0.0
200,23,35.0,147.0,0.0,38.0,0.0
200,23,36.0,148.0,0.0,40.0,0.0
200,23,37.0,147.0,0.0,45.0,0.0
200,23,38.0,151.0,0.0,50.0,0.0
200,23,39.0,153.0,0.0,55.0,0.0
200,23,40.0,156.0,0.0,60.0,0.0
200,23,41.0,166.0,0.0,62.0,0.0
200,23,42.0,161.0,0.0,64.0,0.0
200,23,43.0,158.0,0.0,74.0,0.0
200,23,44.0,162.0,0.0,82.0,0.0
200,23,45.0,161.0,0.0,85.0,0.0
200,23,46.0,162.0,0.0,91.0,0.0
200,23,47.0,165.0,0.0,95.0,0.0
200,23,48.0,165.0,0.0,97.0,0.0
200,23,49.0,167.0,0.0,101.0,0.0
200,23,50.0,171.0,0.0,105.0,0.0
200,23,51.0,171.0,0.0,107.0,0.0
200,23,52.0,170.0,0.0,112.0,0.0
200,23,53.0,168.0,0.0,118.0,0.0
200,23,54.0,170.0,0.0,126.0,0.0
200,23,55.0,169.0,0.0,130.0,0.0
200,23,56.0,171.0,0.0,136.0,0.0
200,23,57.0,174.0,0.0,140.0,0.0
200,23,58.0,173.0,0.0,144.0,0.0
200,23,59.0,172.0,0.0,149.0,0.0
200,23,60.0,175.0,0.0,153.0,0.0
200,23,61.0,170.0,0.0,156.0,0.0
200,23,62.0,170.0,0.0,167.0,0.0
200,23,63.0,165.0,0.0,172.0,0.0
200,23,64.0,167.0,0.0,183.0,0.0
200,23,65.0,164.0,0.0,184.0,0.0
200,23,66.0,166.0,0.0,191.0,0.0
200,23,67.0,173.0,0.0,195.0,0.0
200,23,68.0,170.0,0.0,198.0,0.0
200,23,69.0,168.0,0.0,206.0,0.0
200,23,70.0,168.0,0.0,211.0,0.0
200,23,71.0,167.0,0.0,216.0,0.0
200,23,72.0,170.0,0.0,222.0,0.0
200,23,73.0,175.0,0.0,227.0,0.0
200,23,74.0,178.0,0.0,232.0,0.0
200,23,75.0,176.0,0.0,235.0,0.0
200,23,76.0,177.0,0.0,241.0,0.0
200,23,77.0,175.0,0.0,247.0,0.0
200,23,78.0,176.0,0.0,253.0,0.0
200,23,79.0,175.0,0.0,257.0,0.0
200,23,80.0,175.0,0.0,263.0,0.0
200,23,81.0,175.0,0.0,268.0,0.0
200,23,82.0,174.0,0.0,273.0,0.0
200,23,83.0,176.0,0.0,278.0,0.0
200,23,84.0,178.0,0.0,283.0,0.0
200,23,85.0,179.0,0.0,287.0,0.0
200,23,86.0,182.0,0.0,292.0,0.0
200,23,87.0,181.0,0.0,297.0,0.0
200,23,88.0,180.0,0.0,302.0,0.0
200,23,89.0,178.0,0.0,307.0,0.0
200,23,90.0,177.0,0.0,312.0,0.0
200,23,91.0,176.0,0.0,318.0,0.0
200,23,92.0,176.0,0.0,323.0,0.0
200,23,93.0,177.0,0.0,328.0,0.0
200,23,94.0,173.0,0.0,331.0,0.0
200,23,95.0,167.0,0.0,340.0,0.0
200,23,96.0,167.0,0.0,350.0,0.0
200,23,97.0,165.0,0.0,354.0,0.0
200,23,98.0,164.0,0.0,361.0,0.0
200,23,99.0,162.0,0.0,367.0,0.0
200,23,100.0,165.0,0.0,375.0,0.0
200,23,101.0,165.0,0.0,379.0,0.0
200,23,102.0,164.0,0.0,382.0,0.0
200,23,103.0,163.0,0.0,387.0,0.0
200,23,104.0,162.0,0.0,395.0,0.0
200,23,105.0,160.0,0.0,404.0,0.0
200,23,106.0,159.0,0.0,409.0,0.0
200,23,107.0,159.0,0.0,416.0,0.0
200,23,108.0,157.0,0.0,423.0,0.0
200,23,109.0,159.0,0.0,429.0,0.0
200,23,110.0,161.0,0.0,435.0,0.0
200,23,111.0,163.0,0.0,440.0,0.0
200,23,112.0,162.0,0.0,446.0,0.0
200,23,113.0,166.0,0.0,450.0,0.0
200,23,114.0,166.0,0.0,453.0,0.0
200,23,115.0,165.0,0.0,460.0,0.0
200,23,116.0,167.0,0.0,465.0,0.0
200,23,117.0,170.0,0.0,469.0,0.0
200,23,118.0,171.0,0.0,473.0,0.0
200,23,119.0,171.0,0.0,476.0,0.0
200,23,120.0,170.0,0.0,482.0,0.0
200,23,121.0,171.0,0.0,488.0,0.0
200,23,122.0,168.0,0.0,494.0,0.0
200,23,123.0,171.0,0.0,504.0,0.0
200,23,124.0,173.0,0.0,508.0,0.0
200,23,125.0,171.0,0.0,514.0,0.0
200,23,126.0,173.0,0.0,520.0,0.0
200,23,127.0,172.0,0.0,525.0,0.0
200,23,128.0,174.0,0.0,530.0,0.0
200,23,129.0,173.0,0.0,534.0,0.0
200,23,130.0,172.0,0.0,537.0,0.0
200,23,131.0,168.0,0.0,544.0,0.0
200,23,132.0,171.0,0.0,553.0,0.0
200,23,133.0,171.0,0.0,557.0,0.0
200,23,134.0,171.0,0.0,563.0,0.0
200,23,135.0,164.0,0.0,571.0,0.0
200,23,136.0,165.0,0.0,580.0,0.0
200,23,137.0,165.0,0.0,584.0,0.0
200,23,138.0,164.0,0.0,591.0,0.0
200,23,139.0,162.0,0.0,595.0,0.0
200,23,140.0,159.0,0.0,602.0,0.0
200,23,141.0,159.0,0.0,608.0,0.0
200,23,142.0,161.0,0.0,614.0,0.0
200,23,143.0,162.0,0.0,620.0,0.0
200,23,144.0,168.0,0.0,623.0,0.0
200,23,145.0,168.0,0.0,628.0,0.0
200,23,146.0,167.0,0.0,632.0,0.0
200,23,147.0,164.0,0.0,639.0,0.0
200,23,148.0,166.0,0.0,645.0,0.0
200,23,149.0,165.0,0.0,648.0,0.0
200,23,150.0,167.0,0.0,652.0,0.0
200,23,151.0,169.0,0.0,657.0,0.0
200,23,152.0,169.0,0.0,662.0,0.0
200,23,153.0,173.0,0.0,669.0,0.0
200,23,154.0,172.0,0.0,672.0,0.0
200,23,155.0,173.0,0.0,677.0,0.0
200,23,156.0,172.0,0.0,680.0,0.0
200,23,157.0,175.0,0.0,686.0,0.0
200,23,158.0,176.0,0.0,691.0,0.0
200,23,159.0,175.0,0.0,697.0,0.0
200,23,160.0,176.0,0.0,703.0,0.0
200,23,161.0,178.0,0.0,708.0,0.0
200,23,162.0,179.0,0.0,713.0,0.0
200,23,163.0,177.0,0.0,716.0,0.0
200,23,164.0,178.0,0.0,722.0,0.0
200,23,165.0,178.0,0.0,726.0,0.0
200,23,166.0,181.0,0.0,732.0,0.0
200,23,167.0,175.0,0.0,736.0,0.0
200,23,168.0,174.0,0.0,743.0,0.0
200,23,169.0,174.0,0.0,749.0,0.0
200,23,170.0,173.0,0.0,755.0,0.0
200,23,171.0,172.0,0.0,761.0,0.0
200,23,172.0,167.0,0.0,767.0,0.0
200,23,173.0,171.0,0.0,774.0,0.0
200,23,174.0,172.0,0.0,775.0,0.0
200,23,175.0,170.0,0.0,780.0,0.0
200,23,176.0,169.0,0.0,786.0,0.0
200,23,177.0,172.0,0.0,792.0,0.0
200,23,178.0,170.0,0.0,793.0,0.0
200,23,179.0,171.0,0.0,802.0,0.0
200,23,180.0,172.0,0.0,807.0,0.0
200,23,181.0,168.0,0.0,810.0,0.0
200,23,182.0,166.0,0.0,820.0,0.0
200,23,183.0,168.0,0.0,831.0,0.0
200,23,184.0,172.0,0.0,837.0,0.0
200,23,185.0,170.0,0.0,839.0,0.0
200,23,186.0,170.0,0.0,846.0,0.0
200,23,187.0,172.0,0.0,850.0,0.0
200,23,188.0,168.0,0.0,854.0,0.0
200,23,189.0,166.0,0.0,864.0,0.0
200,23,190.0,167.0,0.0,870.0,0.0
200,23,191.0,164.0,0.0,877.0,0.0
200,23,192.0,168.0,0.0,884.0,0.0
200,23,193.0,172.0,0.0,889.0,0.0
200,23,194.0,172.0,0.0,894.0,0.0
200,23,195.0,173.0,0.0,899.0,0.0
200,23,196.0,173.0,0.0,903.0,0.0
200,23,197.0,175.0,0.0,909.0,0.0
200,23,198.0,177.0,0.0,913.0,0.0
200,23,199.0,179.0,0.0,919.0,0.0
200,23,200.0,183.0,0.0,922.0,0.0
200,23,201.0,178.0,0.0,924.0,0.0
200,23,202.0,173.0,0.0,929.0,0.0
200,23,203.0,169.0,0.0,934.0,0.0
200,23,204.0,164.0,0.0,938.0,0.0
200,23,205.0,161.0,0.0,943.0,0.0
200,23,206.0,153.0,0.0,946.0,0.0
200,23,207.0,147.0,0.0,954.0,0.0
200,23,208.0,140.0,0.0,960.0,0.0
200,23,209.0,134.0,0.0,967.0,0.0
200,23,210.0,131.0,0.0,973.0,0.0
200,23,211.0,124.0,0.0,976.0,0.0
200,23,212.0,118.0,0.0,983.0,0.0
200,23,213.0,113.0,0.0,989.0,0.0
200,23,214.0,110.0,0.0,994.0,0.0
200,23,215.0,104.0,0.0,997.0,0.0
200,23,216.0,97.0,0.0,1003.0,0.0
200,23,217.0,88.0,0.0,1010.0,0.0
200,23,218.0,80.0,0.0,1019.0,0.0
200,23,219.0,77.0,0.0,1027.0,0.0
200,23,220.0,74.0,0.0,1030.0,0.0
200,23,221.0,68.0,0.0,1033.0,0.0
200,23,222.0,58.0,0.0,1039.0,0.0
200,23,223.0,56.0,0.0,1049.0,0.0
200,23,224.0,54.0,0.0,1051.0,0.0
200,23,225.0,51.0,0.0,1053.0,0.0
200,23,226.0,49.0,0.0,1056.0,0.0
200,23,227.0,49.0,0.0,1058.0,0.0
200,23,228.0,47.0,0.0,1058.0,0.0
200,23,229.0,45.0,0.0,1060.0,0.0
200,23,230.0,42.0,0.0,1062.0,0.0
200,23,231.0,38.0,0.0,1065.0,0.0
200,23,232.0,36.0,0.0,1069.0,0.0
200,23,233.0,34.0,0.0,1071.0,0.0
200,23,234.0,32.0,0.0,1073.0,0.0
200,23,235.0,28.0,0.0,1075.0,0.0
200,23,236.0,26.0,0.0,1079.0,0.0
200,23,237.0,25.0,0.0,1081.0,0.0
200,23,238.0,21.0,0.0,1082.0,0.0
200,23,239.0,21.0,0.0,1086.0,0.0
200,23,240.0,19.0,0.0,1086.0,0.0
200,23,241.0,17.0,0.0,1088.0,0.0
200,23,242.0,16.0,0.0,1090.0,0.0
200,23,243.0,16.0,0.0,1091.0,0.0
200,23,244.0,15.0,0.0,1091.0,0.0
200,23,245.0,15.0,0.0,1092.0,0.0
200,23,246.0,15.0,0.0,1092.0,0.0
200,23,247.0,15.0,0.0,1092.0,0.0
200,23,248.0,15.0,0.0,1092.0,0.0
200,23,249.0,13.0,0.0,1092.0,0.0
200,23,250.0,12.0,0.0,1094.0,0.0
200,23,251.0,10.0,0.0,1095.0,0.0
200,23,252.0,10.0,0.0,1097.0,0.0
200,23,253.0,8.0,0.0,1097.0,0.0
200,23,254.0,8.0,0.0,1099.0,0.0
200,23,255.0,7.0,0.0,1099.0,0.0
200,23,256.0,7.0,0.0,1100.0,0.0
200,23,257.0,6.0,0.0,1100.0,0.0
200,23,258.0,4.0,0.0,1101.0,0.0
200,23,259.0,4.0,0.0,1103.0,0.0
200,23,260.0,4.0,0.0,1103.0,0.0
200,23,261.0,4.0,0.0,1103.0,0.0
200,23,262.0,4.0,0.0,1103.0,0.0
200,23,263.0,3.0,0.0,1103.0,0.0
200,23,264.0,3.0,0.0,1104.0,0.0
200,23,265.0,3.0,0.0,1104.0,0.0
200,23,266.0,2.0,0.0,1104.0,0.0
200,23,267.0,2.0,0.0,1105.0,0.0
200,23,268.0,1.0,0.0,1105.0,0.0
200,23,269.0,1.0,0.0,1106.0,0.0
200,23,270.0,0.0,0.0,1106.0,0.0
200,23,271.0,0.0,0.0,1107.0,0.0
200,24,0.0,7.0,0.0,0.0,0.0
200,24,1.0,11.0,0.0,0.0,0.0
200,24,2.0,17.0,0.0,0.0,0.0
200,24,3.0,21.0,0.0,0.0,0.0
200,24,4.0,28.0,0.0,0.0,0.0
200,24,5.0,33.0,0.0,0.0,0.0
200,24,6.0,40.0,0.0,0.0,0.0
200,24,7.0,49.0,0.0,0.0,0.0
200,24,8.0,58.0,0.0,0.0,0.0
200,24,9.0,62.0,0.0,0.0,0.0
200,24,10.0,66.0,0.0,0.0,0.0
200,24,11.0,76.0,0.0,0.0,0.0
200,24,12.0,81.0,0.0,0.0,0.0
200,24,13.0,85.0,0.0,1.0,0.0
200,24,14.0,92.0,0.0,1.0,0.0
